city,date,pm25,temp_max,temp_min,temp_mean,electricity_mwh
Tennessee,2024-12-09,5.077777777777778,18.0,10.0,13.7,415521.0
Tennessee,2024-12-10,11.383333333333333,14.0,5.0,10.6,406888.0
Tennessee,2024-12-11,5.479166666666667,8.0,-1.0,3.3,489565.0
Tennessee,2024-12-12,5.3374999999999995,10.0,-2.7,3.3,527792.0
Tennessee,2024-12-13,7.254166666666666,11.0,-1.0,5.0,507628.0
Tennessee,2024-12-14,6.9125000000000005,17.0,2.0,9.5,444240.0
Tennessee,2024-12-15,4.929166666666666,13.0,9.0,11.5,409351.0
Tennessee,2024-12-16,5.6499999999999995,17.4,12.0,14.6,412571.0
Tennessee,2024-12-17,3.9416666666666664,15.0,10.0,12.5,401342.0
Tennessee,2024-12-18,5.75,18.0,4.0,10.7,411680.0
Tennessee,2024-12-19,10.116666666666667,9.0,1.0,4.9,464075.0
Tennessee,2024-12-20,10.424999999999999,4.0,1.0,2.0,523274.0
Tennessee,2024-12-21,9.170833333333333,4.0,-3.0,0.8,521335.0
Tennessee,2024-12-22,4.829166666666667,5.0,-5.0,-0.2,527970.0
Tennessee,2024-12-23,9.154166666666667,12.0,-4.0,4.4,499848.0
Tennessee,2024-12-24,9.554166666666667,14.0,6.0,8.8,439682.0
Tennessee,2024-12-25,12.845833333333333,17.0,3.0,10.5,394181.0
Tennessee,2024-12-26,7.991666666666667,16.0,9.8,12.4,400648.0
Tennessee,2024-12-27,4.529166666666667,14.3,9.4,12.4,398840.0
Tennessee,2024-12-28,2.85,17.1,13.0,15.1,364629.0
Tennessee,2024-12-29,2.283333333333333,17.0,10.0,13.4,361539.0
Tennessee,2024-12-30,7.354166666666667,17.0,8.0,12.2,386597.0
Tennessee,2024-12-31,6.0,15.0,6.0,10.5,396718.0
Tennessee,2025-01-01,5.517391304347826,6.0,-3.0,2.9,449756.0
Tennessee,2025-01-02,10.958333333333334,8.0,-4.0,2.1,510222.0
Tennessee,2025-01-03,6.604166666666667,5.0,-1.0,2.8,512984.0
Tennessee,2025-01-04,4.6875,4.0,-3.0,0.7,522850.0
Tennessee,2025-01-05,4.654166666666667,12.0,1.0,4.3,493177.0
Tennessee,2025-01-06,5.375,12.0,-3.0,-0.5,578172.0
Tennessee,2025-01-07,6.029166666666666,-1.0,-3.0,-2.3,621049.0
Tennessee,2025-01-08,5.7250000000000005,0.0,-7.0,-3.0,635835.0
Tennessee,2025-01-09,15.387500000000001,1.0,-9.0,-3.9,631596.0
Tennessee,2025-01-10,10.766666666666666,0.0,-2.0,-0.8,587017.0
Tennessee,2025-01-11,10.658333333333333,1.0,-5.0,-1.0,561454.0
Tennessee,2025-01-12,14.720833333333333,7.0,-7.0,-0.5,561026.0
Tennessee,2025-01-13,9.733333333333333,4.0,-3.0,0.6,548583.0
Tennessee,2025-01-14,7.0125,9.0,-8.0,-0.5,578466.0
Tennessee,2025-01-15,9.170833333333333,4.0,-7.0,-2.1,575099.0
Tennessee,2025-01-16,11.491666666666667,12.0,-4.0,4.3,542323.0
Tennessee,2025-01-17,8.737499999999999,16.0,-4.0,6.2,506544.0
Tennessee,2025-01-18,7.487500000000001,9.0,2.0,5.7,458499.0
Tennessee,2025-01-19,7.704166666666667,1.0,-10.0,-3.5,581135.0
Tennessee,2025-01-20,3.204166666666667,-6.0,-14.0,-10.0,712978.0
Tennessee,2025-01-21,5.345833333333334,-4.0,-12.0,-8.3,730006.0
Tennessee,2025-01-22,7.9624999999999995,-1.0,-15.0,-7.3,717025.0
Tennessee,2025-01-23,6.325,5.0,-6.0,-0.5,630168.0
Tennessee,2025-01-24,8.799999999999999,3.0,-5.0,-2.2,598222.0
Tennessee,2025-01-25,10.0,11.0,-8.0,1.3,568683.0
Tennessee,2025-01-26,9.158333333333333,9.0,-4.0,3.6,508598.0
Tennessee,2025-01-27,7.654166666666666,9.0,0.0,3.4,512012.0
Tennessee,2025-01-28,6.179166666666667,14.0,-3.0,5.7,523733.0
Tennessee,2025-01-29,8.25,17.0,5.0,10.3,462255.0
Tennessee,2025-01-30,11.633333333333333,12.0,2.0,6.3,461747.0
Tennessee,2025-01-31,6.466666666666666,18.0,11.0,15.1,409996.0
Tennessee,2025-02-01,8.620833333333334,10.0,6.0,8.2,429643.0
Tennessee,2025-02-02,6.641666666666667,20.0,1.0,10.9,422483.0
Tennessee,2025-02-03,6.070833333333333,23.0,7.0,15.8,413758.0
Tennessee,2025-02-04,10.958333333333334,16.0,9.0,11.2,396666.0
Tennessee,2025-02-05,21.495833333333334,20.0,9.0,12.5,403686.0
Tennessee,2025-02-06,9.887500000000001,22.0,7.0,17.7,391927.0
Tennessee,2025-02-07,4.945833333333334,11.0,6.0,8.3,408467.0
Tennessee,2025-02-08,5.5125,21.0,7.0,14.4,380783.0
Tennessee,2025-02-09,7.391666666666667,7.0,2.0,4.0,410296.0
Tennessee,2025-02-10,12.529166666666667,10.0,-1.0,4.5,475163.0
Tennessee,2025-02-11,3.9588235294117644,7.0,3.0,4.2,489898.0
Tennessee,2025-02-12,4.695652173913044,13.0,4.0,8.0,470432.0
Tennessee,2025-02-13,6.420833333333333,6.0,-4.0,0.8,508036.0
Tennessee,2025-02-14,11.283333333333333,5.2,-5.0,0.2,535592.0
Tennessee,2025-02-15,6.1499999999999995,19.0,5.0,11.8,430608.0
Tennessee,2025-02-16,7.45,16.5,-2.3,2.7,479809.0
Tennessee,2025-02-17,7.429166666666667,3.0,-5.5,-1.5,552441.0
Tennessee,2025-02-18,6.25,2.0,-4.0,-1.5,559060.0
Tennessee,2025-02-19,8.841666666666667,-3.0,-7.7,-5.5,630083.0
Tennessee,2025-02-20,6.5625,-6.0,-12.4,-9.3,690303.0
Tennessee,2025-02-21,6.479166666666667,-1.1,-14.0,-7.8,646644.0
Tennessee,2025-02-22,11.2875,5.3,-6.9,-1.2,573655.0
Tennessee,2025-02-23,12.049999999999999,9.3,-4.0,1.6,518893.0
Tennessee,2025-02-24,13.5625,14.8,-1.9,5.9,486375.0
Tennessee,2025-02-25,7.645833333333333,19.6,4.6,11.0,435861.0
Tennessee,2025-02-26,6.670833333333333,26.0,3.0,14.0,412209.0
Tennessee,2025-02-27,6.258333333333333,18.0,7.0,12.3,394797.0
Tennessee,2025-02-28,4.075,21.0,1.0,12.7,411492.0
Tennessee,2025-03-01,5.079166666666667,12.2,-0.9,7.5,398406.0
Tennessee,2025-03-02,4.3999999999999995,8.0,-3.7,1.2,468292.0
Tennessee,2025-03-03,7.091666666666666,17.0,-2.0,6.8,467526.0
Tennessee,2025-03-04,9.245833333333334,22.0,7.6,15.0,416307.0
Tennessee,2025-03-05,5.329166666666667,13.1,1.9,7.2,441347.0
Tennessee,2025-03-06,4.829166666666667,10.0,0.9,4.6,486779.0
Tennessee,2025-03-07,5.570833333333334,16.0,1.7,9.4,454201.0
Tennessee,2025-03-08,5.4624999999999995,14.1,5.6,10.1,382479.0
Tennessee,2025-03-09,5.583333333333333,18.0,3.9,10.4,379207.0
Tennessee,2025-03-10,7.245833333333334,20.0,0.0,10.2,418517.0
Tennessee,2025-03-11,10.820833333333333,26.0,2.0,14.4,415927.0
Tennessee,2025-03-12,9.304166666666667,23.5,10.1,16.3,395270.0
Tennessee,2025-03-13,15.795652173913044,26.0,11.0,17.9,388747.0
Tennessee,2025-03-14,11.345833333333333,26.7,13.3,19.0,386593.0
Tennessee,2025-03-15,6.754166666666666,21.7,14.4,19.2,360271.0
Tennessee,2025-03-16,11.133333333333333,17.2,4.4,13.8,360273.0
Tennessee,2025-03-17,6.116666666666667,15.6,1.1,6.9,426100.0
Tennessee,2025-03-18,5.566666666666666,25.0,3.9,13.0,417936.0
Tennessee,2025-03-19,8.5375,23.3,12.2,18.8,386278.0
Tennessee,2025-03-20,4.958333333333333,12.2,0.6,10.4,422127.0
Tennessee,2025-03-21,7.0375000000000005,16.7,-2.1,6.3,442954.0
Tennessee,2025-03-22,5.195833333333334,19.0,8.0,12.6,378803.0
Tennessee,2025-03-23,8.583333333333334,23.0,5.7,14.2,369987.0
Tennessee,2025-03-24,5.325,20.0,8.0,14.0,377027.0
Tennessee,2025-03-25,4.011111111111111,22.0,9.3,15.4,392076.0
Tennessee,2025-03-26,5.282608695652174,20.0,7.2,13.1,389077.0
Tennessee,2025-03-27,6.016666666666667,25.0,5.9,14.5,400324.0
Tennessee,2025-03-28,12.316666666666668,28.0,12.0,19.9,384479.0
Tennessee,2025-03-29,19.2375,23.0,17.4,19.8,356577.0
Tennessee,2025-03-30,11.829166666666666,24.0,16.0,19.5,362549.0
Tennessee,2025-03-31,5.066666666666666,17.0,7.6,12.4,376078.0
Tennessee,2025-04-01,3.7624999999999997,20.0,5.1,11.8,389051.0
Tennessee,2025-04-02,6.0874999999999995,29.0,13.4,22.5,408067.0
Tennessee,2025-04-03,4.204166666666667,23.4,16.0,18.3,413179.0
Tennessee,2025-04-04,5.8625,29.0,19.2,23.8,438699.0
Tennessee,2025-04-05,5.154166666666667,24.0,14.0,19.8,410135.0
Tennessee,2025-04-06,1.8708333333333333,15.1,8.6,11.6,361016.0
Tennessee,2025-04-07,3.591666666666667,15.0,6.0,9.3,391757.0
Tennessee,2025-04-08,4.175,11.0,2.9,6.6,414099.0
Tennessee,2025-04-09,3.9125,20.0,1.0,10.4,419403.0
Tennessee,2025-04-10,6.6625000000000005,24.0,10.2,15.8,386728.0
Tennessee,2025-04-11,7.125,16.0,7.6,11.1,387170.0
Tennessee,2025-04-12,12.725,16.0,3.0,9.3,381598.0
Tennessee,2025-04-13,13.833333333333334,24.0,4.0,14.3,380036.0
Tennessee,2025-04-14,10.195833333333333,30.0,15.1,22.0,411583.0
Tennessee,2025-04-15,5.616666666666667,19.0,9.3,14.5,383205.0
Tennessee,2025-04-16,5.666666666666667,21.0,5.0,13.3,390947.0
Tennessee,2025-04-17,9.237499999999999,26.0,8.0,17.0,392102.0
Tennessee,2025-04-18,11.945833333333333,29.0,15.7,22.0,396310.0
Tennessee,2025-04-19,12.266666666666666,27.0,19.4,23.0,401206.0
Tennessee,2025-04-20,14.395833333333334,30.0,16.0,23.2,406462.0
Tennessee,2025-04-21,7.870833333333334,23.0,16.6,20.4,410533.0
Tennessee,2025-04-22,5.5874999999999995,24.0,11.0,18.3,402239.0
Tennessee,2025-04-23,7.758333333333333,28.0,13.0,20.3,418112.0
Tennessee,2025-04-24,6.220833333333334,24.0,16.0,19.4,408982.0
Tennessee,2025-04-25,6.2124999999999995,23.0,16.8,19.6,405046.0
Tennessee,2025-04-26,6.2749999999999995,23.0,14.3,18.9,389196.0
Tennessee,2025-04-27,5.516666666666667,22.0,11.1,15.4,364961.0
Tennessee,2025-04-28,7.794736842105263,30.0,12.0,21.7,440470.0
Tennessee,2025-04-29,10.216666666666667,29.0,20.0,24.4,458490.0
Tennessee,2025-04-30,9.716666666666667,30.0,18.0,24.1,467862.0
Tennessee,2025-05-01,9.8125,26.0,19.9,22.9,432513.0
Tennessee,2025-05-02,6.433333333333334,26.1,17.0,19.6,407789.0
Tennessee,2025-05-03,3.8625000000000003,18.0,11.5,15.8,357981.0
Tennessee,2025-05-04,4.0874999999999995,14.0,9.1,11.1,349331.0
Tennessee,2025-05-05,3.1374999999999997,15.0,9.0,11.5,378614.0
Tennessee,2025-05-06,6.345454545454545,23.0,8.0,15.6,396064.0
Tennessee,2025-05-07,5.091304347826087,19.0,14.1,16.7,387776.0
Tennessee,2025-05-08,7.883333333333333,26.0,14.8,18.4,412271.0
Tennessee,2025-05-09,7.104166666666667,23.0,14.9,17.2,391744.0
Tennessee,2025-05-10,4.625,23.0,11.7,17.1,354021.0
Tennessee,2025-05-11,4.7375,27.0,14.3,19.9,375071.0
Tennessee,2025-05-12,3.1125000000000003,27.0,16.7,20.1,410185.0
Tennessee,2025-05-13,4.491666666666666,25.0,14.5,18.6,411041.0
Tennessee,2025-05-14,6.8875,29.0,15.4,21.7,443650.0
Tennessee,2025-05-15,10.679166666666667,30.0,20.4,24.9,472209.0
Tennessee,2025-05-16,11.275,29.0,20.4,25.2,480115.0
Tennessee,2025-05-17,7.083333333333333,30.0,18.0,23.6,447127.0
Tennessee,2025-05-18,5.866666666666667,27.0,16.7,22.0,431633.0
Tennessee,2025-05-19,6.945833333333333,29.0,19.0,22.7,475220.0
Tennessee,2025-05-20,8.095833333333333,28.0,19.0,22.6,473462.0
Tennessee,2025-05-21,4.3875,26.0,16.7,20.8,444560.0
Tennessee,2025-05-22,3.3625000000000003,25.0,14.9,19.8,426819.0
Tennessee,2025-05-23,2.8000000000000003,23.0,11.7,17.2,402304.0
Tennessee,2025-05-24,5.716666666666666,22.0,13.6,17.8,359808.0
Tennessee,2025-05-25,6.579166666666667,25.0,15.0,18.8,373646.0
Tennessee,2025-05-26,3.954166666666667,20.1,14.5,17.8,368475.0
Tennessee,2025-05-27,3.9875000000000003,23.0,17.4,20.3,404133.0
Tennessee,2025-05-28,6.241666666666667,25.0,16.4,21.0,432960.0
Tennessee,2025-05-29,7.766666666666667,26.0,17.2,21.6,435106.0
Tennessee,2025-05-30,5.358333333333333,24.0,16.3,20.0,414738.0
Tennessee,2025-05-31,7.8374999999999995,27.0,15.4,20.7,391339.0
Tennessee,2025-06-01,12.720833333333333,29.0,16.2,22.2,408081.0
Tennessee,2025-06-02,11.137500000000001,31.0,16.7,23.7,472209.0
Tennessee,2025-06-03,20.474999999999998,32.0,19.5,25.5,496186.0
Tennessee,2025-06-04,23.587500000000002,31.0,20.6,26.2,503981.0
Tennessee,2025-06-05,11.529166666666667,29.0,21.2,25.1,504294.0
Tennessee,2025-06-06,9.483333333333333,29.0,21.7,24.6,504884.0
Tennessee,2025-06-07,5.608333333333333,27.0,21.3,23.7,453806.0
Tennessee,2025-06-08,4.516666666666667,28.0,20.2,23.9,463279.0
Tennessee,2025-06-09,7.1875,27.0,18.6,21.7,458713.0
Tennessee,2025-06-10,7.4125000000000005,30.0,16.0,22.8,471323.0
Tennessee,2025-06-11,20.170833333333334,30.0,16.0,23.0,482240.0
Tennessee,2025-06-12,20.345833333333335,31.0,18.4,25.0,499873.0
Tennessee,2025-06-13,12.745833333333332,30.0,22.0,23.8,486223.0
Tennessee,2025-06-14,4.058333333333334,29.0,20.9,23.9,459748.0
Tennessee,2025-06-15,4.504166666666666,32.0,20.7,25.3,477530.0
Tennessee,2025-06-16,6.175,31.0,21.1,24.8,518163.0
Tennessee,2025-06-17,4.305882352941176,29.0,21.5,23.5,499928.0
Tennessee,2025-06-18,6.895652173913043,31.0,21.2,25.8,517044.0
Tennessee,2025-06-19,6.179166666666667,28.0,20.0,23.4,486147.0
Tennessee,2025-06-20,7.604166666666667,31.0,18.6,24.9,516911.0
Tennessee,2025-06-21,9.354166666666666,35.0,21.0,27.5,535063.0
Tennessee,2025-06-22,9.729166666666666,34.0,23.5,28.2,548113.0
Tennessee,2025-06-23,8.487499999999999,35.0,22.0,28.7,588759.0
Tennessee,2025-06-24,10.7875,35.0,24.2,29.0,602414.0
Tennessee,2025-06-25,13.083333333333334,36.0,24.0,29.9,613263.0
Tennessee,2025-06-26,11.216666666666667,34.0,23.6,28.3,577391.0
Tennessee,2025-06-27,9.233333333333333,34.0,22.8,26.0,545141.0
Tennessee,2025-06-28,7.6000000000000005,32.0,22.0,25.2,503804.0
Tennessee,2025-06-29,6.654166666666666,32.0,22.0,26.2,501020.0
Tennessee,2025-06-30,6.833333333333333,31.0,22.2,26.4,543465.0
Tennessee,2025-07-01,5.545833333333333,31.0,22.5,25.6,532517.0
Tennessee,2025-07-02,7.9875,32.0,20.7,26.4,532385.0
Tennessee,2025-07-03,10.7875,33.0,21.0,26.7,522948.0
Tennessee,2025-07-04,12.183333333333332,35.0,20.0,27.7,515944.0
Tennessee,2025-07-05,33.733333333333334,35.0,22.6,28.5,532007.0
Tennessee,2025-07-06,14.983333333333334,35.0,23.1,28.0,541262.0
Tennessee,2025-07-07,10.266666666666667,32.0,22.0,25.6,557992.0
Tennessee,2025-07-08,7.991666666666667,33.0,22.0,26.0,555501.0
Tennessee,2025-07-09,6.466666666666666,29.0,22.6,25.6,540383.0
Tennessee,2025-07-10,7.295833333333333,32.0,21.1,26.2,546232.0
Tennessee,2025-07-11,8.883333333333333,34.0,22.3,27.9,562442.0
Tennessee,2025-07-12,9.049999999999999,34.0,22.7,28.5,547040.0
Tennessee,2025-07-13,7.145833333333333,32.0,22.4,26.8,521550.0
Tennessee,2025-07-14,4.904166666666667,34.0,23.0,27.5,563441.0
Tennessee,2025-07-15,6.008333333333333,34.0,23.0,28.4,589620.0
Tennessee,2025-07-16,7.7250000000000005,34.0,24.5,28.4,601766.0
Tennessee,2025-07-17,6.945833333333333,35.0,24.5,29.0,608899.0
Tennessee,2025-07-18,5.470833333333334,35.0,24.1,28.9,590645.0
Tennessee,2025-07-19,3.845833333333333,32.0,23.0,27.1,539950.0
Tennessee,2025-07-20,9.291666666666666,34.0,23.8,28.3,557847.0
Tennessee,2025-07-21,7.841666666666666,36.0,24.0,28.2,590260.0
Tennessee,2025-07-22,6.029166666666666,33.0,23.7,27.9,595225.0
Tennessee,2025-07-23,7.95,36.0,24.0,29.6,606933.0
Tennessee,2025-07-24,9.183333333333334,34.0,25.4,29.8,611739.0
Tennessee,2025-07-25,8.862499999999999,34.0,24.0,29.0,596979.0
Tennessee,2025-07-26,4.066666666666666,35.0,25.0,29.3,578540.0
Tennessee,2025-07-27,3.670833333333333,34.0,24.4,29.1,575825.0
Tennessee,2025-07-28,6.4624999999999995,36.0,24.6,29.7,616428.0
Tennessee,2025-07-29,5.129411764705883,35.0,24.0,29.5,619777.0
Tennessee,2025-07-30,7.928571428571429,35.0,24.0,29.6,619362.0
Tennessee,2025-07-31,9.158333333333333,34.0,24.0,28.6,590602.0
Tennessee,2025-08-01,8.308333333333334,27.0,23.5,24.8,527352.0
Tennessee,2025-08-02,14.875,28.0,19.0,24.3,468770.0
Tennessee,2025-08-03,7.95,28.0,20.0,23.9,448578.0
Tennessee,2025-08-04,5.220833333333333,28.0,19.9,23.5,473975.0
Tennessee,2025-08-05,4.5874999999999995,31.0,19.5,25.1,498872.0
Tennessee,2025-08-06,4.816666666666666,34.0,21.0,26.7,529546.0
Tennessee,2025-08-07,8.383333333333333,32.0,22.0,26.8,544804.0
Tennessee,2025-08-08,7.920833333333333,32.0,22.0,26.9,537832.0
Tennessee,2025-08-09,8.012500000000001,33.0,23.1,27.6,520439.0
Tennessee,2025-08-10,9.6875,33.0,21.0,27.7,524132.0
Tennessee,2025-08-11,8.254166666666666,34.0,22.0,28.6,561878.0
Tennessee,2025-08-12,4.425,33.0,24.3,27.9,561492.0
Tennessee,2025-08-13,3.858333333333333,31.0,22.5,25.2,534990.0
Tennessee,2025-08-14,7.720833333333334,34.0,22.0,27.5,559426.0
Tennessee,2025-08-15,9.245833333333334,34.0,23.0,28.3,571889.0
Tennessee,2025-08-16,11.229166666666666,36.0,22.0,29.3,569259.0
Tennessee,2025-08-17,12.545833333333334,36.0,22.0,29.7,566958.0
Tennessee,2025-08-18,9.054166666666667,36.0,23.0,29.8,601626.0
Tennessee,2025-08-19,8.795833333333333,37.0,23.0,30.1,609304.0
Tennessee,2025-08-20,8.204166666666667,34.0,24.0,27.9,568342.0
Tennessee,2025-08-21,4.920833333333333,29.0,20.0,24.6,530701.0
Tennessee,2025-08-22,5.829166666666667,32.0,19.0,25.7,530303.0
Tennessee,2025-08-23,6.75,31.0,22.0,26.2,506836.0
Tennessee,2025-08-24,7.391666666666667,32.0,20.7,25.0,494184.0
Tennessee,2025-08-25,4.625,27.0,14.0,22.0,455597.0
Tennessee,2025-08-26,4.320833333333334,27.0,12.0,20.7,445011.0
Tennessee,2025-08-27,4.3625,27.0,12.0,20.9,435372.0
Tennessee,2025-08-28,5.2375,29.0,14.0,22.2,429777.0
Tennessee,2025-08-29,7.133333333333333,31.0,13.0,23.6,451393.0
Tennessee,2025-08-30,6.820833333333334,31.0,18.5,24.3,447110.0
Tennessee,2025-08-31,4.279166666666667,30.0,17.0,23.5,431726.0
Tennessee,2025-09-01,5.479166666666667,32.0,15.0,24.7,441800.0
Tennessee,2025-09-02,8.041666666666666,27.0,19.0,22.9,456485.0
Tennessee,2025-09-03,8.208333333333334,32.0,17.0,23.4,478545.0
Tennessee,2025-09-04,8.641666666666667,30.0,19.6,23.1,485625.0
Tennessee,2025-09-05,11.875,33.0,20.0,25.1,509571.0
Tennessee,2025-09-06,9.7875,20.1,15.5,17.8,400565.0
Tennessee,2025-09-07,9.929166666666667,26.0,12.0,18.2,387486.0
Tennessee,2025-09-08,4.316666666666666,27.0,10.0,19.1,416310.0
Tennessee,2025-09-09,6.294736842105263,28.0,13.0,21.5,437374.0
Tennessee,2025-09-10,10.060869565217391,30.0,15.0,23.1,460448.0
Tennessee,2025-09-11,13.375,32.0,18.0,24.4,483985.0
Tennessee,2025-09-12,12.5625,31.1,18.0,24.8,481239.0
Tennessee,2025-09-13,9.362499999999999,32.0,15.0,24.4,458337.0
Tennessee,2025-09-14,11.200000000000001,31.2,19.0,25.4,464212.0
Tennessee,2025-09-15,12.237499999999999,32.0,19.0,26.7,502390.0
Tennessee,2025-09-16,12.720833333333333,32.0,18.0,25.4,488146.0
Tennessee,2025-09-17,11.770833333333334,33.0,18.0,25.6,498078.0
Tennessee,2025-09-18,11.495833333333332,32.0,16.0,25.3,492797.0
Tennessee,2025-09-19,10.383333333333333,32.0,16.0,24.8,480297.0
Tennessee,2025-09-20,14.708333333333334,32.0,17.0,25.2,467602.0
Tennessee,2025-09-21,12.700000000000001,32.0,19.4,24.7,462920.0
Tennessee,2025-09-22,11.341666666666667,29.0,20.1,23.9,466899.0
Tennessee,2025-09-23,7.804166666666667,28.0,19.7,23.0,479829.0
Tennessee,2025-09-24,4.808333333333334,27.0,20.8,23.4,462561.0
Tennessee,2025-09-25,3.125,27.0,19.0,22.0,459496.0
Tennessee,2025-09-26,7.9624999999999995,25.1,16.4,20.5,446269.0
Tennessee,2025-09-27,6.679166666666667,29.0,16.0,21.5,422856.0
Tennessee,2025-09-28,6.729166666666667,30.0,14.0,21.7,428783.0
Tennessee,2025-09-29,7.575,30.0,15.0,22.1,462688.0
Tennessee,2025-09-30,7.429166666666667,30.0,16.0,23.1,469423.0
Tennessee,2025-10-01,5.233333333333333,30.0,17.0,23.8,477843.0
Tennessee,2025-10-02,8.108333333333333,30.0,17.0,22.7,459833.0
Tennessee,2025-10-03,10.299999999999999,27.6,17.0,21.5,429915.0
Tennessee,2025-10-04,10.904166666666667,28.0,14.0,20.6,401392.0
Tennessee,2025-10-05,6.054166666666667,29.0,15.0,22.7,413718.0
Tennessee,2025-10-06,3.3249999999999997,25.0,21.0,22.6,440158.0
Tennessee,2025-10-07,3.670833333333333,25.0,20.0,22.3,441887.0
Tennessee,2025-10-08,4.991666666666666,24.0,15.0,19.6,422509.0
Tennessee,2025-10-09,3.658333333333333,23.0,10.0,16.6,388433.0
Tennessee,2025-10-10,5.379166666666666,25.0,9.9,17.1,388524.0
Tennessee,2025-10-11,12.229166666666666,25.0,11.0,17.3,375131.0
Tennessee,2025-10-12,7.508333333333333,25.0,11.0,18.4,374151.0
Tennessee,2025-10-13,8.637500000000001,25.0,9.0,17.8,401890.0
Tennessee,2025-10-14,6.012499999999999,26.0,11.0,19.2,406813.0
Tennessee,2025-10-15,4.108333333333333,28.0,11.0,19.8,410159.0
Tennessee,2025-10-16,5.3125,28.0,16.0,20.3,415102.0
Tennessee,2025-10-17,4.2,27.0,13.0,20.1,405675.0
Tennessee,2025-10-18,11.791666666666666,29.0,17.0,23.8,414165.0
Tennessee,2025-10-19,5.191666666666666,23.9,10.8,16.3,366866.0
Tennessee,2025-10-20,4.808333333333333,21.0,5.0,13.9,378429.0
Tennessee,2025-10-21,5.547058823529412,22.0,13.0,16.8,383634.0
Tennessee,2025-10-22,4.104347826086957,19.0,6.0,13.1,384820.0
Tennessee,2025-10-23,6.454166666666667,19.0,6.0,12.5,389044.0
Tennessee,2025-10-24,4.204166666666667,16.0,3.0,10.1,387280.0
Tennessee,2025-10-25,6.470833333333334,21.0,8.8,14.3,365853.0
Tennessee,2025-10-26,4.9624999999999995,15.0,12.9,13.9,360595.0
Tennessee,2025-10-27,3.5833333333333335,15.2,11.8,13.2,393200.0
Tennessee,2025-10-28,3.69,17.0,11.7,14.3,389899.0
Tennessee,2025-10-29,2.9250000000000003,14.0,9.1,11.2,401459.0
Tennessee,2025-10-30,2.9250000000000003,15.0,8.2,10.4,414333.0
Tennessee,2025-10-31,7.1625000000000005,16.0,5.0,10.2,408580.0
Tennessee,2025-11-01,22.870833333333334,15.0,5.0,9.8,398624.0
Tennessee,2025-11-02,4.220833333333333,9.0,4.5,7.0,411675.0
Tennessee,2025-11-03,6.954166666666667,18.0,1.9,8.3,428890.0
Tennessee,2025-11-04,12.875,21.0,4.0,12.2,417588.0
Tennessee,2025-11-05,9.241666666666667,24.0,6.0,15.8,400527.0
Tennessee,2025-11-06,12.420833333333334,21.0,9.8,14.5,398221.0
Tennessee,2025-11-07,12.858333333333334,22.0,11.0,16.1,390784.0
Tennessee,2025-11-08,10.641666666666667,22.0,10.0,14.7,367233.0
Tennessee,2025-11-09,11.85,13.4,1.6,7.3,398278.0
Tennessee,2025-11-10,2.9375,1.0,-1.9,0.0,539581.0
Tennessee,2025-11-11,5.183333333333334,10.0,-4.0,3.9,529132.0
Tennessee,2025-11-12,6.083333333333333,20.0,6.2,11.9,442295.0
Tennessee,2025-11-13,14.612499999999999,18.0,3.0,10.4,425581.0
Tennessee,2025-11-14,18.287499999999998,24.0,4.0,14.5,413072.0
Tennessee,2025-11-15,14.433333333333332,25.0,13.4,19.5,377253.0
Tennessee,2025-11-16,6.021428571428571,20.0,5.0,15.3,365618.0
Tennessee,2025-11-17,4.116666666666666,16.0,1.0,8.9,424840.0
Tennessee,2025-11-18,8.899999999999999,24.0,10.0,18.5,415848.0
Tennessee,2025-11-19,8.125,23.0,13.0,18.3,400173.0
Tennessee,2025-11-20,12.007142857142856,16.5,13.0,14.0,394894.0
Tennessee,2025-11-21,9.424999999999999,21.0,15.0,17.7,390406.0
Tennessee,2025-11-22,5.6125,19.0,12.0,15.2,373847.0
Tennessee,2025-11-23,7.104166666666667,18.0,8.0,12.2,370527.0
Tennessee,2025-11-24,13.370833333333332,20.0,5.0,12.0,408862.0
Tennessee,2025-11-25,5.645833333333333,20.0,14.0,16.5,395166.0
Tennessee,2025-11-26,3.5583333333333336,16.0,5.0,9.5,409462.0
Tennessee,2025-11-27,4.070833333333334,8.0,-1.0,4.5,438189.0
Tennessee,2025-11-28,6.191666666666666,6.0,-4.0,0.8,484317.0
Tennessee,2025-11-29,6.041666666666667,11.0,-2.0,4.7,476753.0
Tennessee,2025-11-30,5.579166666666667,8.0,-2.0,3.7,463516.0
Tennessee,2025-12-01,9.174999999999999,5.0,-4.0,0.9,532368.0
Tennessee,2025-12-02,9.129166666666666,3.0,-3.0,-0.4,547098.0
Tennessee,2025-12-03,11.704166666666666,3.0,-3.0,-0.4,553218.0
Tennessee,2025-12-04,19.529166666666665,3.0,0.0,1.4,555442.0
Tennessee,2025-12-05,18.8,2.0,1.0,1.0,526488.0
Tennessee,2025-12-06,14.19090909090909,5.0,0.0,2.5,497658.0
Tennessee,2025-12-07,17.92608695652174,6.0,-1.0,3.5,480427.0
Tennessee,2025-12-08,15.570833333333333,5.0,-2.0,2.4,381426.0
Tennessee,2025-12-09,13.745833333333332,9.0,-4.0,2.8,453006.0
Tennessee,2025-12-10,7.554166666666667,13.0,3.0,7.1,501333.0
Tennessee,2025-12-11,8.370833333333334,6.0,-4.0,2.6,519283.0
Tennessee,2025-12-12,9.775,13.0,2.0,6.5,485084.0
