period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2023-11-04,TEX,Texas,D,Demand,Central,Central,999981,megawatthours
2023-11-03,CAL,California,D,Demand,Central,Central,699819,megawatthours
2023-11-03,CAR,Carolinas,D,Demand,Central,Central,621297,megawatthours
2023-11-03,FLA,Florida,D,Demand,Central,Central,605060,megawatthours
2023-11-03,NY,New York,D,Demand,Central,Central,376238,megawatthours
2023-11-03,TEN,Tennessee,D,Demand,Central,Central,430152,megawatthours
2023-11-03,TEX,Texas,D,Demand,Central,Central,1039139,megawatthours
2023-11-02,CAL,California,D,Demand,Central,Central,711943,megawatthours
2023-11-02,CAR,Carolinas,D,Demand,Central,Central,646892,megawatthours
2023-11-02,FLA,Florida,D,Demand,Central,Central,589762,megawatthours
2023-11-02,NY,New York,D,Demand,Central,Central,393147,megawatthours
2023-11-02,TEN,Tennessee,D,Demand,Central,Central,465161,megawatthours
2023-11-02,TEX,Texas,D,Demand,Central,Central,1079614,megawatthours
2023-11-01,CAL,California,D,Demand,Central,Central,699549,megawatthours
2023-11-01,CAR,Carolinas,D,Demand,Central,Central,592049,megawatthours
2023-11-01,FLA,Florida,D,Demand,Central,Central,271460,megawatthours
2023-11-01,NY,New York,D,Demand,Central,Central,392573,megawatthours
2023-11-01,TEN,Tennessee,D,Demand,Central,Central,460983,megawatthours
2023-11-01,TEX,Texas,D,Demand,Central,Central,1097093,megawatthours
2023-10-31,CAL,California,D,Demand,Central,Central,682894,megawatthours
2023-10-31,CAR,Carolinas,D,Demand,Central,Central,524903,megawatthours
2023-10-31,FLA,Florida,D,Demand,Central,Central,686243,megawatthours
2023-10-31,NY,New York,D,Demand,Central,Central,376455,megawatthours
2023-10-31,TEN,Tennessee,D,Demand,Central,Central,423197,megawatthours
2023-10-31,TEX,Texas,D,Demand,Central,Central,1099439,megawatthours
2023-10-30,CAL,California,D,Demand,Central,Central,672427,megawatthours
2023-10-30,CAR,Carolinas,D,Demand,Central,Central,560004,megawatthours
2023-10-30,FLA,Florida,D,Demand,Central,Central,712570,megawatthours
2023-10-30,NY,New York,D,Demand,Central,Central,382456,megawatthours
2023-10-30,TEN,Tennessee,D,Demand,Central,Central,387318,megawatthours
2023-10-30,TEX,Texas,D,Demand,Central,Central,1117584,megawatthours
2023-10-29,CAL,California,D,Demand,Central,Central,606050,megawatthours
2023-10-29,CAR,Carolinas,D,Demand,Central,Central,515838,megawatthours
2023-10-29,FLA,Florida,D,Demand,Central,Central,686609,megawatthours
2023-10-29,NY,New York,D,Demand,Central,Central,349787,megawatthours
2023-10-29,TEN,Tennessee,D,Demand,Central,Central,364701,megawatthours
2023-10-29,TEX,Texas,D,Demand,Central,Central,1110045,megawatthours
2023-10-28,CAL,California,D,Demand,Central,Central,628063,megawatthours
2023-10-28,CAR,Carolinas,D,Demand,Central,Central,514895,megawatthours
2023-10-28,FLA,Florida,D,Demand,Central,Central,684630,megawatthours
2023-10-28,NY,New York,D,Demand,Central,Central,354457,megawatthours
2023-10-28,TEN,Tennessee,D,Demand,Central,Central,377175,megawatthours
2023-10-28,TEX,Texas,D,Demand,Central,Central,1146964,megawatthours
2023-10-27,CAL,California,D,Demand,Central,Central,684778,megawatthours
2023-10-27,CAR,Carolinas,D,Demand,Central,Central,529745,megawatthours
2023-10-27,FLA,Florida,D,Demand,Central,Central,695664,megawatthours
2023-10-27,NY,New York,D,Demand,Central,Central,372245,megawatthours
2023-10-27,TEN,Tennessee,D,Demand,Central,Central,392180,megawatthours
2023-10-27,TEX,Texas,D,Demand,Central,Central,1253255,megawatthours
2023-10-26,CAL,California,D,Demand,Central,Central,693369,megawatthours
2023-10-26,CAR,Carolinas,D,Demand,Central,Central,534435,megawatthours
2023-10-26,FLA,Florida,D,Demand,Central,Central,697114,megawatthours
2023-10-26,NY,New York,D,Demand,Central,Central,372963,megawatthours
2023-10-26,TEN,Tennessee,D,Demand,Central,Central,395537,megawatthours
2023-10-26,TEX,Texas,D,Demand,Central,Central,1217276,megawatthours
2023-10-25,CAL,California,D,Demand,Central,Central,718019,megawatthours
2023-10-25,CAR,Carolinas,D,Demand,Central,Central,538665,megawatthours
2023-10-25,FLA,Florida,D,Demand,Central,Central,678391,megawatthours
2023-10-25,NY,New York,D,Demand,Central,Central,367985,megawatthours
2023-10-25,TEN,Tennessee,D,Demand,Central,Central,391006,megawatthours
2023-10-25,TEX,Texas,D,Demand,Central,Central,1215661,megawatthours
2023-10-24,CAL,California,D,Demand,Central,Central,700959,megawatthours
2023-10-24,CAR,Carolinas,D,Demand,Central,Central,539012,megawatthours
2023-10-24,FLA,Florida,D,Demand,Central,Central,672096,megawatthours
2023-10-24,NY,New York,D,Demand,Central,Central,367476,megawatthours
2023-10-24,TEN,Tennessee,D,Demand,Central,Central,385411,megawatthours
2023-10-24,TEX,Texas,D,Demand,Central,Central,1208404,megawatthours
2023-10-23,CAL,California,D,Demand,Central,Central,712292,megawatthours
2023-10-23,CAR,Carolinas,D,Demand,Central,Central,522869,megawatthours
2023-10-23,FLA,Florida,D,Demand,Central,Central,661402,megawatthours
2023-10-23,NY,New York,D,Demand,Central,Central,364601,megawatthours
2023-10-23,TEN,Tennessee,D,Demand,Central,Central,380780,megawatthours
2023-10-23,TEX,Texas,D,Demand,Central,Central,1222052,megawatthours
2023-10-22,CAL,California,D,Demand,Central,Central,661415,megawatthours
2023-10-22,CAR,Carolinas,D,Demand,Central,Central,479206,megawatthours
2023-10-22,FLA,Florida,D,Demand,Central,Central,620654,megawatthours
2023-10-22,NY,New York,D,Demand,Central,Central,341681,megawatthours
2023-10-22,TEN,Tennessee,D,Demand,Central,Central,344795,megawatthours
2023-10-22,TEX,Texas,D,Demand,Central,Central,1154267,megawatthours
2023-10-21,CAL,California,D,Demand,Central,Central,713714,megawatthours
2023-10-21,CAR,Carolinas,D,Demand,Central,Central,480757,megawatthours
2023-10-21,FLA,Florida,D,Demand,Central,Central,649874,megawatthours
2023-10-21,NY,New York,D,Demand,Central,Central,347168,megawatthours
2023-10-21,TEN,Tennessee,D,Demand,Central,Central,353676,megawatthours
2023-10-21,TEX,Texas,D,Demand,Central,Central,1121055,megawatthours
2023-10-20,CAL,California,D,Demand,Central,Central,804183,megawatthours
2023-10-20,CAR,Carolinas,D,Demand,Central,Central,506822,megawatthours
2023-10-20,FLA,Florida,D,Demand,Central,Central,632984,megawatthours
2023-10-20,NY,New York,D,Demand,Central,Central,372469,megawatthours
2023-10-20,TEN,Tennessee,D,Demand,Central,Central,367163,megawatthours
2023-10-20,TEX,Texas,D,Demand,Central,Central,1136936,megawatthours
2023-10-19,CAL,California,D,Demand,Central,Central,809705,megawatthours
2023-10-19,CAR,Carolinas,D,Demand,Central,Central,520952,megawatthours
2023-10-19,FLA,Florida,D,Demand,Central,Central,618734,megawatthours
2023-10-19,NY,New York,D,Demand,Central,Central,362769,megawatthours
2023-10-19,TEN,Tennessee,D,Demand,Central,Central,375578,megawatthours
2023-10-19,TEX,Texas,D,Demand,Central,Central,1103705,megawatthours
2023-10-18,CAL,California,D,Demand,Central,Central,790290,megawatthours
2023-10-18,CAR,Carolinas,D,Demand,Central,Central,517319,megawatthours
2023-10-18,FLA,Florida,D,Demand,Central,Central,572565,megawatthours
2023-10-18,NY,New York,D,Demand,Central,Central,370062,megawatthours
2023-10-18,TEN,Tennessee,D,Demand,Central,Central,384959,megawatthours
2023-10-18,TEX,Texas,D,Demand,Central,Central,1054198,megawatthours
2023-10-17,CAL,California,D,Demand,Central,Central,769614,megawatthours
2023-10-17,CAR,Carolinas,D,Demand,Central,Central,524410,megawatthours
2023-10-17,FLA,Florida,D,Demand,Central,Central,542471,megawatthours
2023-10-17,NY,New York,D,Demand,Central,Central,367605,megawatthours
2023-10-17,TEN,Tennessee,D,Demand,Central,Central,382511,megawatthours
2023-10-17,TEX,Texas,D,Demand,Central,Central,1013527,megawatthours
2023-10-16,CAL,California,D,Demand,Central,Central,753099,megawatthours
2023-10-16,CAR,Carolinas,D,Demand,Central,Central,516503,megawatthours
2023-10-16,FLA,Florida,D,Demand,Central,Central,577468,megawatthours
2023-10-16,NY,New York,D,Demand,Central,Central,365644,megawatthours
2023-10-16,TEN,Tennessee,D,Demand,Central,Central,381244,megawatthours
2023-10-16,TEX,Texas,D,Demand,Central,Central,992495,megawatthours
2023-10-15,CAL,California,D,Demand,Central,Central,670873,megawatthours
2023-10-15,CAR,Carolinas,D,Demand,Central,Central,469034,megawatthours
2023-10-15,FLA,Florida,D,Demand,Central,Central,665790,megawatthours
2023-10-15,NY,New York,D,Demand,Central,Central,336690,megawatthours
2023-10-15,TEN,Tennessee,D,Demand,Central,Central,336092,megawatthours
2023-10-15,TEX,Texas,D,Demand,Central,Central,955296,megawatthours
2023-10-14,CAL,California,D,Demand,Central,Central,673346,megawatthours
2023-10-14,CAR,Carolinas,D,Demand,Central,Central,494145,megawatthours
2023-10-14,FLA,Florida,D,Demand,Central,Central,737241,megawatthours
2023-10-14,NY,New York,D,Demand,Central,Central,347876,megawatthours
2023-10-14,TEN,Tennessee,D,Demand,Central,Central,342713,megawatthours
2023-10-14,TEX,Texas,D,Demand,Central,Central,1004835,megawatthours
2023-10-13,CAL,California,D,Demand,Central,Central,719542,megawatthours
2023-10-13,CAR,Carolinas,D,Demand,Central,Central,521540,megawatthours
2023-10-13,FLA,Florida,D,Demand,Central,Central,825285,megawatthours
2023-10-13,NY,New York,D,Demand,Central,Central,353958,megawatthours
2023-10-13,TEN,Tennessee,D,Demand,Central,Central,374739,megawatthours
2023-10-13,TEX,Texas,D,Demand,Central,Central,1210076,megawatthours
2023-10-12,CAL,California,D,Demand,Central,Central,708903,megawatthours
2023-10-12,CAR,Carolinas,D,Demand,Central,Central,515682,megawatthours
2023-10-12,FLA,Florida,D,Demand,Central,Central,826206,megawatthours
2023-10-12,NY,New York,D,Demand,Central,Central,360151,megawatthours
2023-10-12,TEN,Tennessee,D,Demand,Central,Central,377181,megawatthours
2023-10-12,TEX,Texas,D,Demand,Central,Central,1143969,megawatthours
2023-10-11,CAL,California,D,Demand,Central,Central,711725,megawatthours
2023-10-11,CAR,Carolinas,D,Demand,Central,Central,512336,megawatthours
2023-10-11,FLA,Florida,D,Demand,Central,Central,744004,megawatthours
2023-10-11,NY,New York,D,Demand,Central,Central,364319,megawatthours
2023-10-11,TEN,Tennessee,D,Demand,Central,Central,366267,megawatthours
2023-10-11,TEX,Texas,D,Demand,Central,Central,1100541,megawatthours
2023-10-10,CAL,California,D,Demand,Central,Central,735168,megawatthours
2023-10-10,CAR,Carolinas,D,Demand,Central,Central,519161,megawatthours
2023-10-10,FLA,Florida,D,Demand,Central,Central,695284,megawatthours
2023-10-10,NY,New York,D,Demand,Central,Central,362285,megawatthours
2023-10-10,TEN,Tennessee,D,Demand,Central,Central,374749,megawatthours
2023-10-10,TEX,Texas,D,Demand,Central,Central,1136360,megawatthours
2023-10-09,CAL,California,D,Demand,Central,Central,759955,megawatthours
2023-10-09,CAR,Carolinas,D,Demand,Central,Central,509733,megawatthours
2023-10-09,FLA,Florida,D,Demand,Central,Central,635699,megawatthours
2023-10-09,NY,New York,D,Demand,Central,Central,352588,megawatthours
2023-10-09,TEN,Tennessee,D,Demand,Central,Central,367111,megawatthours
2023-10-09,TEX,Texas,D,Demand,Central,Central,1103223,megawatthours
2023-10-08,CAL,California,D,Demand,Central,Central,758343,megawatthours
2023-10-08,CAR,Carolinas,D,Demand,Central,Central,459607,megawatthours
2023-10-08,FLA,Florida,D,Demand,Central,Central,654420,megawatthours
2023-10-08,NY,New York,D,Demand,Central,Central,324626,megawatthours
2023-10-08,TEN,Tennessee,D,Demand,Central,Central,333984,megawatthours
2023-10-08,TEX,Texas,D,Demand,Central,Central,986091,megawatthours
2023-10-07,CAL,California,D,Demand,Central,Central,783711,megawatthours
2023-10-07,CAR,Carolinas,D,Demand,Central,Central,497969,megawatthours
2023-10-07,FLA,Florida,D,Demand,Central,Central,767974,megawatthours
2023-10-07,NY,New York,D,Demand,Central,Central,360569,megawatthours
2023-10-07,TEN,Tennessee,D,Demand,Central,Central,331378,megawatthours
2023-10-07,TEX,Texas,D,Demand,Central,Central,1018684,megawatthours
2023-10-06,CAL,California,D,Demand,Central,Central,845270,megawatthours
2023-10-06,CAR,Carolinas,D,Demand,Central,Central,574819,megawatthours
2023-10-06,FLA,Florida,D,Demand,Central,Central,797774,megawatthours
2023-10-06,NY,New York,D,Demand,Central,Central,409127,megawatthours
2023-10-06,TEN,Tennessee,D,Demand,Central,Central,392496,megawatthours
2023-10-06,TEX,Texas,D,Demand,Central,Central,1182878,megawatthours
2023-10-05,CAL,California,D,Demand,Central,Central,826116,megawatthours
2023-10-05,CAR,Carolinas,D,Demand,Central,Central,571367,megawatthours
2023-10-05,FLA,Florida,D,Demand,Central,Central,805380,megawatthours
2023-10-05,NY,New York,D,Demand,Central,Central,407311,megawatthours
2023-10-05,TEN,Tennessee,D,Demand,Central,Central,408368,megawatthours
2023-10-05,TEX,Texas,D,Demand,Central,Central,1220866,megawatthours
2023-10-04,CAL,California,D,Demand,Central,Central,760833,megawatthours
2023-10-04,CAR,Carolinas,D,Demand,Central,Central,575732,megawatthours
2023-10-04,FLA,Florida,D,Demand,Central,Central,775599,megawatthours
2023-10-04,NY,New York,D,Demand,Central,Central,422131,megawatthours
2023-10-04,TEN,Tennessee,D,Demand,Central,Central,428561,megawatthours
2023-10-04,TEX,Texas,D,Demand,Central,Central,1409777,megawatthours
2023-10-03,CAL,California,D,Demand,Central,Central,709380,megawatthours
2023-10-03,CAR,Carolinas,D,Demand,Central,Central,579063,megawatthours
2023-10-03,FLA,Florida,D,Demand,Central,Central,747899,megawatthours
2023-10-03,NY,New York,D,Demand,Central,Central,399727,megawatthours
2023-10-03,TEN,Tennessee,D,Demand,Central,Central,444625,megawatthours
2023-10-03,TEX,Texas,D,Demand,Central,Central,1324942,megawatthours
2023-10-02,CAL,California,D,Demand,Central,Central,676614,megawatthours
2023-10-02,CAR,Carolinas,D,Demand,Central,Central,572013,megawatthours
2023-10-02,FLA,Florida,D,Demand,Central,Central,750511,megawatthours
2023-10-02,NY,New York,D,Demand,Central,Central,386343,megawatthours
2023-10-02,TEN,Tennessee,D,Demand,Central,Central,447704,megawatthours
2023-10-02,TEX,Texas,D,Demand,Central,Central,1345095,megawatthours
2023-10-01,CAL,California,D,Demand,Central,Central,625287,megawatthours
2023-10-01,CAR,Carolinas,D,Demand,Central,Central,536861,megawatthours
2023-10-01,FLA,Florida,D,Demand,Central,Central,749935,megawatthours
2023-10-01,NY,New York,D,Demand,Central,Central,342625,megawatthours
2023-10-01,TEN,Tennessee,D,Demand,Central,Central,419042,megawatthours
2023-10-01,TEX,Texas,D,Demand,Central,Central,1317955,megawatthours
2023-09-30,CAL,California,D,Demand,Central,Central,670746,megawatthours
2023-09-30,CAR,Carolinas,D,Demand,Central,Central,534541,megawatthours
2023-09-30,FLA,Florida,D,Demand,Central,Central,773384,megawatthours
2023-09-30,NY,New York,D,Demand,Central,Central,343402,megawatthours
2023-09-30,TEN,Tennessee,D,Demand,Central,Central,425071,megawatthours
2023-09-30,TEX,Texas,D,Demand,Central,Central,1383191,megawatthours
2023-09-29,CAL,California,D,Demand,Central,Central,741114,megawatthours
2023-09-29,CAR,Carolinas,D,Demand,Central,Central,560348,megawatthours
2023-09-29,FLA,Florida,D,Demand,Central,Central,773816,megawatthours
2023-09-29,NY,New York,D,Demand,Central,Central,371173,megawatthours
2023-09-29,TEN,Tennessee,D,Demand,Central,Central,439371,megawatthours
2023-09-29,TEX,Texas,D,Demand,Central,Central,1438038,megawatthours
2023-09-28,CAL,California,D,Demand,Central,Central,753387,megawatthours
2023-09-28,CAR,Carolinas,D,Demand,Central,Central,543165,megawatthours
2023-09-28,FLA,Florida,D,Demand,Central,Central,765047,megawatthours
2023-09-28,NY,New York,D,Demand,Central,Central,358853,megawatthours
2023-09-28,TEN,Tennessee,D,Demand,Central,Central,437296,megawatthours
2023-09-28,TEX,Texas,D,Demand,Central,Central,1430653,megawatthours
2023-09-27,CAL,California,D,Demand,Central,Central,759884,megawatthours
2023-09-27,CAR,Carolinas,D,Demand,Central,Central,542188,megawatthours
2023-09-27,FLA,Florida,D,Demand,Central,Central,766274,megawatthours
2023-09-27,NY,New York,D,Demand,Central,Central,351536,megawatthours
2023-09-27,TEN,Tennessee,D,Demand,Central,Central,461424,megawatthours
2023-09-27,TEX,Texas,D,Demand,Central,Central,1409630,megawatthours
2023-09-26,CAL,California,D,Demand,Central,Central,756571,megawatthours
2023-09-26,CAR,Carolinas,D,Demand,Central,Central,587873,megawatthours
2023-09-26,FLA,Florida,D,Demand,Central,Central,794617,megawatthours
2023-09-26,NY,New York,D,Demand,Central,Central,362808,megawatthours
2023-09-26,TEN,Tennessee,D,Demand,Central,Central,460934,megawatthours
2023-09-26,TEX,Texas,D,Demand,Central,Central,1400206,megawatthours
2023-09-25,CAL,California,D,Demand,Central,Central,732309,megawatthours
2023-09-25,CAR,Carolinas,D,Demand,Central,Central,617503,megawatthours
2023-09-25,FLA,Florida,D,Demand,Central,Central,796575,megawatthours
2023-09-25,NY,New York,D,Demand,Central,Central,368927,megawatthours
2023-09-25,TEN,Tennessee,D,Demand,Central,Central,446189,megawatthours
2023-09-25,TEX,Texas,D,Demand,Central,Central,1439986,megawatthours
2023-09-24,CAL,California,D,Demand,Central,Central,665591,megawatthours
2023-09-24,CAR,Carolinas,D,Demand,Central,Central,548562,megawatthours
2023-09-24,FLA,Florida,D,Demand,Central,Central,735650,megawatthours
2023-09-24,NY,New York,D,Demand,Central,Central,347699,megawatthours
2023-09-24,TEN,Tennessee,D,Demand,Central,Central,395026,megawatthours
2023-09-24,TEX,Texas,D,Demand,Central,Central,1502094,megawatthours
2023-09-23,CAL,California,D,Demand,Central,Central,677511,megawatthours
2023-09-23,CAR,Carolinas,D,Demand,Central,Central,499239,megawatthours
2023-09-23,FLA,Florida,D,Demand,Central,Central,705409,megawatthours
2023-09-23,NY,New York,D,Demand,Central,Central,346719,megawatthours
2023-09-23,TEN,Tennessee,D,Demand,Central,Central,405958,megawatthours
2023-09-23,TEX,Texas,D,Demand,Central,Central,1505670,megawatthours
2023-09-22,CAL,California,D,Demand,Central,Central,724430,megawatthours
2023-09-22,CAR,Carolinas,D,Demand,Central,Central,544812,megawatthours
2023-09-22,FLA,Florida,D,Demand,Central,Central,759673,megawatthours
2023-09-22,NY,New York,D,Demand,Central,Central,368150,megawatthours
