location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1504,"Belle Glade","pm25",3.5,"µg/m³","2025-12-16T14:00:00Z","2025-12-16T09:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.6,"µg/m³","2025-12-16T15:00:00Z","2025-12-16T10:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.6,"µg/m³","2025-12-16T16:00:00Z","2025-12-16T11:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.5,"µg/m³","2025-12-16T17:00:00Z","2025-12-16T12:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.1,"µg/m³","2025-12-16T18:00:00Z","2025-12-16T13:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.4,"µg/m³","2025-12-16T19:00:00Z","2025-12-16T14:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.8,"µg/m³","2025-12-16T20:00:00Z","2025-12-16T15:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.1,"µg/m³","2025-12-16T21:00:00Z","2025-12-16T16:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2,"µg/m³","2025-12-16T22:00:00Z","2025-12-16T17:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-16T23:00:00Z","2025-12-16T18:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.6,"µg/m³","2025-12-17T00:00:00Z","2025-12-16T19:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.1,"µg/m³","2025-12-17T01:00:00Z","2025-12-16T20:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.6,"µg/m³","2025-12-17T02:00:00Z","2025-12-16T21:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.5,"µg/m³","2025-12-17T03:00:00Z","2025-12-16T22:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.3,"µg/m³","2025-12-17T04:00:00Z","2025-12-16T23:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.4,"µg/m³","2025-12-17T05:00:00Z","2025-12-17T00:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.2,"µg/m³","2025-12-17T06:00:00Z","2025-12-17T01:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.1,"µg/m³","2025-12-17T07:00:00Z","2025-12-17T02:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-17T08:00:00Z","2025-12-17T03:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.2,"µg/m³","2025-12-17T09:00:00Z","2025-12-17T04:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.3,"µg/m³","2025-12-17T10:00:00Z","2025-12-17T05:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.1,"µg/m³","2025-12-17T11:00:00Z","2025-12-17T06:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.1,"µg/m³","2025-12-17T12:00:00Z","2025-12-17T07:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.1,"µg/m³","2025-12-17T13:00:00Z","2025-12-17T08:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-17T14:00:00Z","2025-12-17T09:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.3,"µg/m³","2025-12-17T15:00:00Z","2025-12-17T10:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.1,"µg/m³","2025-12-17T16:00:00Z","2025-12-17T11:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.1,"µg/m³","2025-12-17T17:00:00Z","2025-12-17T12:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.4,"µg/m³","2025-12-17T18:00:00Z","2025-12-17T13:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.4,"µg/m³","2025-12-17T19:00:00Z","2025-12-17T14:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.3,"µg/m³","2025-12-17T20:00:00Z","2025-12-17T15:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
